"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A21","Tularemia","A219","Tularemia  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A220","Carbunco cutaneo",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A221","Carbunco pulmonar",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A222","Carbunco gastrointestinal",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A227","Carbunco septico",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A228","Otras formas de carbunco",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A22","Carbunco [ Antrax ]","A229","Carbunco  no especificado",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A230","Brucelosis debida a Brucella melitensis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A231","Brucelosis debida a Brucella abortus",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A232","Brucelosis debida a Brucella suis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A233","Brucelosis debida a Brucella canis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A238","Otras brucelosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A23","Brucelosis","A239","Brucelosis  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A24","Muermo Y Melioidosis","A240","Muermo",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A24","Muermo Y Melioidosis","A241","Melioidosis aguda y fulminante",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A24","Muermo Y Melioidosis","A242","Melioidosis subaguda y cronica",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A24","Muermo Y Melioidosis","A243","Otras melioidosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A24","Muermo Y Melioidosis","A244","Melioidosis  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A25","Fiebres Por Mordedura De Rata","A250","Espirilosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A25","Fiebres Por Mordedura De Rata","A251","Estreptobacilosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A25","Fiebres Por Mordedura De Rata","A259","Fiebre por mordedura de rata  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A26","Erisipeloide","A260","Erisipeloide cutaneo",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A26","Erisipeloide","A267","Sepsis por Erysipelothrix",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A26","Erisipeloide","A268","Otras formas de erisipeloide",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A26","Erisipeloide","A269","Erisipeloide  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A27","Leptospirosis","A270","Leptospirosis icterohemorragica",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A27","Leptospirosis","A278","Otras formas de leptospirosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A27","Leptospirosis","A279","Leptospirosis  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A28","Otras Enfermedades Zoonoticas Bacterianas No Clasificadas En Otra Parte","A280","Pasteurelosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A28","Otras Enfermedades Zoonoticas Bacterianas No Clasificadas En Otra Parte","A281","Enfermedad por rasguno de gato",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A28","Otras Enfermedades Zoonoticas Bacterianas No Clasificadas En Otra Parte","A282","Yersiniosis extraintestinal",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A28","Otras Enfermedades Zoonoticas Bacterianas No Clasificadas En Otra Parte","A288","Otras enfermedades zoonoticas bacterianas especificadas  no clasificadas en otra parte",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A28","Otras Enfermedades Zoonoticas Bacterianas No Clasificadas En Otra Parte","A289","Enfermedad zoonotica bacteriana  sin otra especificacion",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A300","Lepra indeterminada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A301","Lepra tuberculoide",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A302","Lepra tuberculoide limitrofe",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A303","Lepra limitrofe",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A304","Lepra lepromatosa limitrofe",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A305","Lepra lepromatosa",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A308","Otras formas de lepra",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A30","Lepra [ Enfermedad De Hansen ]","A309","Lepra  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A31","Infecciones Debidas A Otras Micobacterias","A310","Infecciones por micobacterias pulmonares",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A31","Infecciones Debidas A Otras Micobacterias","A311","Infeccion cutanea por micobacterias",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A31","Infecciones Debidas A Otras Micobacterias","A318","Otras infecciones por micobacterias",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A31","Infecciones Debidas A Otras Micobacterias","A319","Infeccion por micobacteria  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A32","Listeriosis","A320","Listeriosis cutanea",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A32","Listeriosis","A321","Meningitis y meningoencefalitis listeriana",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A32","Listeriosis","A327","Sepsis listeriana",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A32","Listeriosis","A328","Otras formas de listeriosis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A32","Listeriosis","A329","Listeriosis  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A33","Tetanos Neonatal","A33X","Tetanos neonatal",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A34","Tetanos Obstetrico","A34X","Tetanos obstetrico",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A35","Otros Tetanos","A35X","Otros tetanos",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A360","Difteria faringea",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A361","Difteria nasofaringea",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A362","Difteria laringea",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A363","Difteria cutanea",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A368","Otras difterias",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A36","Difteria","A369","Difteria  no especificada",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A37","Tos Ferina [ Tos Convulsiva ]","A370","Tos ferina debida a Bordetella pertussis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
1,"Ciertas enfermedades infecciosas y parasitarias (A00-B99)","A37","Tos Ferina [ Tos Convulsiva ]","A371","Tos ferina debida a Bordetella parapertussis",18,"18. Enfermedades infecciosas y parasitarias (sistémicas o afectación no especificada).","I","Infecciosas"
